epi_week;date;country;state;city;ibgeID;newDeaths;deaths;newCases;totalCases;deaths100k;totalCases100k;source;last_info_date
119;15/05/2021;Brazil;RJ;Petrópolis/RJ;3303906;8;1047;120;9245;340,88245;3009,9888;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Pinheiral/RJ;3303955;1;60;12;2510;234,71424;9818,87885;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Piraí/RJ;3304003;0;60;19;3331;201,32877;11177,10221;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Porciúncula/RJ;3304102;0;62;2;1931;325,15209;10126,9142;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Porto Real/RJ;3304110;0;32;2;1511;157,99348;7460,25476;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Quatis/RJ;3304128;0;24;1;672;164,81253;4614,75072;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Queimados/RJ;3304144;2;150;36;5174;98,48271;3396,99693;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Quissamã/RJ;3304151;0;65;10;2346;254,55257;9187,38986;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Resende/RJ;3304201;0;387;68;11154;290,4446;8371,10864;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Rio Bonito/RJ;3304300;0;176;38;4927;288,85606;8086,32857;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Rio Claro/RJ;3304409;0;44;0;1277;235,58387;6837,2865;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Rio das Flores/RJ;3304508;0;13;0;163;138,28316;1733,8581;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Rio das Ostras/RJ;3304524;3;376;25;10132;235,69382;6351,19633;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Rio de Janeiro/RJ;3304557;84;25278;2819;302795;373,07612;4468,92885;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Santa Maria Madalena/RJ;3304607;0;9;1;224;86,7052;2157,99615;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Santo Antônio de Pádua/RJ;3304706;0;117;1;3951;273,9726;9251,84405;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Sapucaia/RJ;3305406;0;98;1;2586;536,39847;14154,3514;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Saquarema/RJ;3305505;0;213;3;2249;231,67787;2446,21375;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Seropédica/RJ;3305554;0;162;1;1967;193,22289;2346,10751;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Silva Jardim/RJ;3305604;0;18;26;1213;82,66361;5570,6085;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Sumidouro/RJ;3305703;0;47;0;987;299,19155;6283,02247;SES;02/10/2021
119;15/05/2021;Brazil;RJ;São Fidélis/RJ;3304805;0;78;3;520;201,29552;1341,97012;SES;02/10/2021
119;15/05/2021;Brazil;RJ;São Francisco de Itabapoana/RJ;3304755;0;67;3;1406;158,71512;3330,6486;SES;02/10/2021
119;15/05/2021;Brazil;RJ;São Gonçalo/RJ;3304904;36;2210;182;43365;201,20962;3948,16986;SES;02/10/2021
119;15/05/2021;Brazil;RJ;São José de Ubá/RJ;3305133;0;5;4;309;69,06077;4267,9558;SES;02/10/2021
119;15/05/2021;Brazil;RJ;São José do Vale do Rio Preto/RJ;3305158;0;52;18;1627;236,02033;7384,71314;SES;02/10/2021
119;15/05/2021;Brazil;RJ;São João da Barra/RJ;3305000;0;18;18;3684;49,00493;10029,67521;SES;02/10/2021
119;15/05/2021;Brazil;RJ;São João de Meriti/RJ;3305109;4;919;37;8372;194,13374;1768,53935;SES;02/10/2021
119;15/05/2021;Brazil;RJ;São Pedro da Aldeia/RJ;3305208;1;220;15;4241;204,54461;3943,06222;SES;02/10/2021
119;15/05/2021;Brazil;RJ;São Sebastião do Alto/RJ;3305307;0;17;0;425;180,54376;4513,59388;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Tanguá/RJ;3305752;2;94;29;2713;269,35641;7774,08447;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Teresópolis/RJ;3305802;8;698;64;23284;375,63233;12530,40577;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Trajano de Moraes/RJ;3305901;0;3;8;476;28,16108;4468,22491;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Três Rios/RJ;3306008;18;231;63;8790;280,10865;10658,67973;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Valença/RJ;3306107;1;139;2;2763;180,04715;3578,92283;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Varre-Sai/RJ;3306156;0;5;28;1874;44,61099;16720,19986;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Vassouras/RJ;3306206;1;102;8;2009;273,73732;5391,55171;SES;02/10/2021
119;15/05/2021;Brazil;RJ;Volta Redonda/RJ;3306305;6;856;93;27502;311,35764;10003,45549;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Angra dos Reis/RJ;3300100;0;419;0;12642;199,36147;6015,10199;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Aperibé/RJ;3300159;0;19;0;504;157,85975;4187,43769;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Araruama/RJ;3300209;0;319;0;5100;234,37098;3746,99689;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Areal/RJ;3300225;0;37;0;922;289,90049;7224,00689;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Armação dos Búzios/RJ;3300233;1;45;1;4071;128,3514;11611,5231;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Arraial do Cabo/RJ;3300258;0;27;0;623;87,58556;2020,95566;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Barra Mansa/RJ;3300407;-1;480;-1;13747;259,1275;7421,30352;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Barra do Piraí/RJ;3300308;1;292;1;5222;288,71158;5163,19125;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Belford Roxo/RJ;3300456;0;583;0;19454;113,15137;3775,7235;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Bom Jardim/RJ;3300506;0;34;0;1339;122,39461;4820,18791;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Bom Jesus do Itabapoana/RJ;3300605;0;73;0;2768;195,67898;7419,71801;SES;02/10/2021
120;16/05/2021;Brazil;RJ;CASO SEM LOCALIZAÇÃO DEFINIDA/RJ;33;0;0;0;0;0;0;SES;16/05/2021
120;16/05/2021;Brazil;RJ;Cabo Frio/RJ;3300704;1;578;1;11055;246,92729;4722,80489;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Cachoeiras de Macacu/RJ;3300803;0;85;0;2523;142,49313;4229,53128;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Cambuci/RJ;3300902;1;29;1;744;186,84363;4793,50557;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Campos dos Goytacazes/RJ;3301009;5;1183;5;23262;229,86808;4520,0265;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Cantagalo/RJ;3301108;0;16;0;2229;79,35327;11054,90254;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Carapebus/RJ;3300936;0;11;0;1351;65,24705;8013,52393;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Cardoso Moreira/RJ;3301157;0;10;0;1094;78,01529;8534,87284;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Carmo/RJ;3301207;0;35;0;1873;182,6627;9775,06393;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Casimiro de Abreu/RJ;3301306;2;107;2;3767;233,29845;8213,41357;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Comendador Levy Gasparian/RJ;3300951;0;22;0;625;256,11176;7275,90221;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Conceição de Macabu/RJ;3301405;0;70;0;1886;297,10114;8004,75362;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Cordeiro/RJ;3301504;0;8;0;2152;36,11412;9714,69845;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Duas Barras/RJ;3301603;0;6;0;182;51,88965;1573,98599;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Duque de Caxias/RJ;3301702;0;1309;0;20016;140,83613;2153,53398;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Engenheiro Paulo de Frontin/RJ;3301801;0;53;0;1315;374,87622;9301,17414;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Guapimirim/RJ;3301850;0;160;0;4568;257,13138;7341,10084;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Iguaba Grande/RJ;3301876;2;95;2;3851;323,74591;13123,63686;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Itaboraí/RJ;3301900;1;616;1;8911;252,02933;3645,83333;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Itaguaí/RJ;3302007;0;301;0;4822;220,43692;3531,3848;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Italva/RJ;3302056;0;21;0;471;136,47885;3061,02554;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Itaocara/RJ;3302106;0;71;0;1904;305,88945;8203,00719;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Itaperuna/RJ;3302205;0;173;0;6325;165,78186;6061,09972;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Itatiaia/RJ;3302254;0;53;0;1296;164,02575;4010,89379;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Japeri/RJ;3302270;1;69;1;980;64,91307;921,95379;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Laje do Muriaé/RJ;3302304;0;6;0;494;82,21431;6768,9778;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Macaé/RJ;3302403;2;590;2;23270;221,69117;8743,64986;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Macuco/RJ;3302452;0;7;0;834;123,98158;14771,51966;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Magé/RJ;3302502;0;462;0;10622;186,48508;4287,54223;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Mangaratiba/RJ;3302601;0;109;0;2432;237,26083;5293,74633;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Maricá/RJ;3302700;0;406;0;8264;242,14519;4928,78784;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Mendes/RJ;3302809;2;40;2;1722;214,1213;9217,92195;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Mesquita/RJ;3302858;1;358;1;3010;202,24161;1700,41126;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Miguel Pereira/RJ;3302908;0;51;0;2119;199,04769;8270,23652;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Miracema/RJ;3303005;0;26;0;2121;95,82074;7816,76126;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Natividade/RJ;3303104;0;18;0;1045;117,60862;6827,83404;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Nilópolis/RJ;3303203;1;398;1;3110;244,33217;1909,22876;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Niterói/RJ;3303302;0;1634;89;35644;316,06577;6894,6441;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Nova Friburgo/RJ;3303401;0;555;0;16833;289,56925;8782,55697;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Nova Iguaçu/RJ;3303500;3;1415;3;15820;171,43453;1916,67434;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Paracambi/RJ;3303609;1;100;1;2346;188,34875;4418,66159;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Paraty/RJ;3303807;0;64;0;2201;144,87832;4982,45614;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Paraíba do Sul/RJ;3303708;0;132;0;4146;295,0314;9266,66816;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Paty do Alferes/RJ;3303856;1;44;1;1969;157,46904;7046,73968;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Petrópolis/RJ;3303906;1;1048;1;9246;341,20803;3010,31438;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Pinheiral/RJ;3303955;0;60;0;2510;234,71424;9818,87885;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Piraí/RJ;3304003;0;60;0;3331;201,32877;11177,10221;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Porciúncula/RJ;3304102;0;62;0;1931;325,15209;10126,9142;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Porto Real/RJ;3304110;0;32;0;1511;157,99348;7460,25476;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Quatis/RJ;3304128;1;25;1;673;171,67971;4621,61791;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Queimados/RJ;3304144;0;150;0;5174;98,48271;3396,99693;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Quissamã/RJ;3304151;0;65;0;2346;254,55257;9187,38986;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Resende/RJ;3304201;1;388;1;11155;291,1951;8371,85915;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Rio Bonito/RJ;3304300;0;176;0;4927;288,85606;8086,32857;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Rio Claro/RJ;3304409;0;44;0;1277;235,58387;6837,2865;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Rio das Flores/RJ;3304508;0;13;0;163;138,28316;1733,8581;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Rio das Ostras/RJ;3304524;0;376;0;10132;235,69382;6351,19633;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Rio de Janeiro/RJ;3304557;11;25289;695;303490;373,23847;4479,1863;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Santa Maria Madalena/RJ;3304607;0;9;0;224;86,7052;2157,99615;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Santo Antônio de Pádua/RJ;3304706;1;118;1;3952;276,31425;9254,18569;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Sapucaia/RJ;3305406;0;98;0;2586;536,39847;14154,3514;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Saquarema/RJ;3305505;0;213;0;2249;231,67787;2446,21375;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Seropédica/RJ;3305554;0;162;0;1967;193,22289;2346,10751;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Silva Jardim/RJ;3305604;1;19;1;1214;87,25603;5575,20092;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Sumidouro/RJ;3305703;0;47;0;987;299,19155;6283,02247;SES;02/10/2021
120;16/05/2021;Brazil;RJ;São Fidélis/RJ;3304805;0;78;0;520;201,29552;1341,97012;SES;02/10/2021
120;16/05/2021;Brazil;RJ;São Francisco de Itabapoana/RJ;3304755;0;67;0;1406;158,71512;3330,6486;SES;02/10/2021
120;16/05/2021;Brazil;RJ;São Gonçalo/RJ;3304904;8;2218;8;43373;201,93799;3948,89822;SES;02/10/2021
120;16/05/2021;Brazil;RJ;São José de Ubá/RJ;3305133;0;5;0;309;69,06077;4267,9558;SES;02/10/2021
120;16/05/2021;Brazil;RJ;São José do Vale do Rio Preto/RJ;3305158;0;52;0;1627;236,02033;7384,71314;SES;02/10/2021
120;16/05/2021;Brazil;RJ;São João da Barra/RJ;3305000;0;18;0;3684;49,00493;10029,67521;SES;02/10/2021
120;16/05/2021;Brazil;RJ;São João de Meriti/RJ;3305109;0;919;0;8372;194,13374;1768,53935;SES;02/10/2021
120;16/05/2021;Brazil;RJ;São Pedro da Aldeia/RJ;3305208;0;220;0;4241;204,54461;3943,06222;SES;02/10/2021
120;16/05/2021;Brazil;RJ;São Sebastião do Alto/RJ;3305307;0;17;0;425;180,54376;4513,59388;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Tanguá/RJ;3305752;0;94;0;2713;269,35641;7774,08447;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Teresópolis/RJ;3305802;-1;697;-1;23283;375,09418;12529,86761;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Trajano de Moraes/RJ;3305901;0;3;0;476;28,16108;4468,22491;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Três Rios/RJ;3306008;2;233;2;8792;282,53383;10661,10491;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Valença/RJ;3306107;3;142;3;2766;183,93306;3582,80874;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Varre-Sai/RJ;3306156;0;5;0;1874;44,61099;16720,19986;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Vassouras/RJ;3306206;2;104;2;2011;279,10472;5396,91911;SES;02/10/2021
120;16/05/2021;Brazil;RJ;Volta Redonda/RJ;3306305;0;856;0;27502;311,35764;10003,45549;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Angra dos Reis/RJ;3300100;0;419;7;12649;199,36147;6018,43261;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Aperibé/RJ;3300159;0;19;0;504;157,85975;4187,43769;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Araruama/RJ;3300209;0;319;1;5101;234,37098;3747,7316;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Areal/RJ;3300225;0;37;0;922;289,90049;7224,00689;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Armação dos Búzios/RJ;3300233;0;45;0;4071;128,3514;11611,5231;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Arraial do Cabo/RJ;3300258;0;27;0;623;87,58556;2020,95566;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Barra Mansa/RJ;3300407;1;481;3;13750;259,66735;7422,92307;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Barra do Piraí/RJ;3300308;0;292;44;5266;288,71158;5206,69574;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Belford Roxo/RJ;3300456;2;585;21;19475;113,53954;3779,79928;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Bom Jardim/RJ;3300506;0;34;1;1340;122,39461;4823,78775;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Bom Jesus do Itabapoana/RJ;3300605;0;73;0;2768;195,67898;7419,71801;SES;02/10/2021
120;17/05/2021;Brazil;RJ;CASO SEM LOCALIZAÇÃO DEFINIDA/RJ;33;0;0;0;0;0;0;SES;17/05/2021
120;17/05/2021;Brazil;RJ;Cabo Frio/RJ;3300704;1;579;22;11077;247,3545;4732,20351;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Cachoeiras de Macacu/RJ;3300803;0;85;0;2523;142,49313;4229,53128;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Cambuci/RJ;3300902;0;29;2;746;186,84363;4806,39134;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Campos dos Goytacazes/RJ;3301009;0;1183;64;23326;229,86808;4532,46231;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Cantagalo/RJ;3301108;0;16;34;2263;79,35327;11223,52824;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Carapebus/RJ;3300936;0;11;3;1354;65,24705;8031,31858;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Cardoso Moreira/RJ;3301157;0;10;0;1094;78,01529;8534,87284;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Carmo/RJ;3301207;0;35;16;1889;182,6627;9858,56688;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Casimiro de Abreu/RJ;3301306;0;107;2;3769;233,29845;8217,77429;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Comendador Levy Gasparian/RJ;3300951;0;22;0;625;256,11176;7275,90221;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Conceição de Macabu/RJ;3301405;0;70;11;1897;297,10114;8051,44094;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Cordeiro/RJ;3301504;0;8;14;2166;36,11412;9777,89816;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Duas Barras/RJ;3301603;0;6;0;182;51,88965;1573,98599;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Duque de Caxias/RJ;3301702;0;1309;24;20040;140,83613;2156,11615;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Engenheiro Paulo de Frontin/RJ;3301801;0;53;0;1315;374,87622;9301,17414;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Guapimirim/RJ;3301850;0;160;0;4568;257,13138;7341,10084;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Iguaba Grande/RJ;3301876;0;95;1;3852;323,74591;13127,04471;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Itaboraí/RJ;3301900;0;616;44;8955;252,02933;3663,83543;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Itaguaí/RJ;3302007;0;301;3;4825;220,43692;3533,58184;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Italva/RJ;3302056;0;21;0;471;136,47885;3061,02554;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Itaocara/RJ;3302106;0;71;1;1905;305,88945;8207,3155;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Itaperuna/RJ;3302205;0;173;0;6325;165,78186;6061,09972;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Itatiaia/RJ;3302254;0;53;0;1296;164,02575;4010,89379;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Japeri/RJ;3302270;0;69;1;981;64,91307;922,89456;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Laje do Muriaé/RJ;3302304;0;6;0;494;82,21431;6768,9778;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Macaé/RJ;3302403;0;590;39;23309;221,69117;8758,30403;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Macuco/RJ;3302452;0;7;22;856;123,98158;15161,17605;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Magé/RJ;3302502;0;462;3;10625;186,48508;4288,75317;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Mangaratiba/RJ;3302601;1;110;1;2433;239,43754;5295,92303;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Maricá/RJ;3302700;0;406;2;8266;242,14519;4929,98068;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Mendes/RJ;3302809;0;40;0;1722;214,1213;9217,92195;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Mesquita/RJ;3302858;0;358;7;3017;202,24161;1704,36571;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Miguel Pereira/RJ;3302908;0;51;8;2127;199,04769;8301,45968;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Miracema/RJ;3303005;0;26;0;2121;95,82074;7816,76126;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Natividade/RJ;3303104;0;18;0;1045;117,60862;6827,83404;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Nilópolis/RJ;3303203;3;401;20;3130;246,17387;1921,50676;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Niterói/RJ;3303302;0;1634;76;35720;316,06577;6909,34483;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Nova Friburgo/RJ;3303401;0;555;72;16905;289,56925;8820,12271;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Nova Iguaçu/RJ;3303500;3;1418;66;15886;171,79799;1924,67058;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Paracambi/RJ;3303609;0;100;1;2347;188,34875;4420,54508;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Paraty/RJ;3303807;0;64;3;2204;144,87832;4989,24731;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Paraíba do Sul/RJ;3303708;0;132;5;4151;295,0314;9277,84359;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Paty do Alferes/RJ;3303856;0;44;0;1969;157,46904;7046,73968;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Petrópolis/RJ;3303906;0;1048;147;9393;341,20803;3058,17467;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Pinheiral/RJ;3303955;0;60;0;2510;234,71424;9818,87885;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Piraí/RJ;3304003;0;60;8;3339;201,32877;11203,94604;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Porciúncula/RJ;3304102;0;62;0;1931;325,15209;10126,9142;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Porto Real/RJ;3304110;0;32;0;1511;157,99348;7460,25476;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Quatis/RJ;3304128;0;25;0;673;171,67971;4621,61791;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Queimados/RJ;3304144;0;150;7;5181;98,48271;3401,59279;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Quissamã/RJ;3304151;0;65;9;2355;254,55257;9222,6356;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Resende/RJ;3304201;1;389;2;11157;291,9456;8373,36015;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Rio Bonito/RJ;3304300;0;176;26;4953;288,85606;8129,00049;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Rio Claro/RJ;3304409;1;45;14;1291;240,93805;6912,24501;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Rio das Flores/RJ;3304508;0;13;0;163;138,28316;1733,8581;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Rio das Ostras/RJ;3304524;0;376;13;10145;235,69382;6359,34532;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Rio de Janeiro/RJ;3304557;0;25289;384;303874;373,23847;4484,85373;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Santa Maria Madalena/RJ;3304607;0;9;0;224;86,7052;2157,99615;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Santo Antônio de Pádua/RJ;3304706;0;118;4;3956;276,31425;9263,55228;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Sapucaia/RJ;3305406;0;98;0;2586;536,39847;14154,3514;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Saquarema/RJ;3305505;0;213;1;2250;231,67787;2447,30144;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Seropédica/RJ;3305554;0;162;3;1970;193,22289;2349,68571;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Silva Jardim/RJ;3305604;0;19;1;1215;87,25603;5579,79334;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Sumidouro/RJ;3305703;0;47;1;988;299,19155;6289,38825;SES;02/10/2021
120;17/05/2021;Brazil;RJ;São Fidélis/RJ;3304805;0;78;1;521;201,29552;1344,55083;SES;02/10/2021
120;17/05/2021;Brazil;RJ;São Francisco de Itabapoana/RJ;3304755;0;67;2;1408;158,71512;3335,38636;SES;02/10/2021
120;17/05/2021;Brazil;RJ;São Gonçalo/RJ;3304904;0;2218;402;43775;201,93799;3985,49834;SES;02/10/2021
120;17/05/2021;Brazil;RJ;São José de Ubá/RJ;3305133;0;5;0;309;69,06077;4267,9558;SES;02/10/2021
120;17/05/2021;Brazil;RJ;São José do Vale do Rio Preto/RJ;3305158;0;52;23;1650;236,02033;7489,10675;SES;02/10/2021
120;17/05/2021;Brazil;RJ;São João da Barra/RJ;3305000;0;18;1;3685;49,00493;10032,3977;SES;02/10/2021
120;17/05/2021;Brazil;RJ;São João de Meriti/RJ;3305109;0;919;33;8405;194,13374;1775,51042;SES;02/10/2021
120;17/05/2021;Brazil;RJ;São Pedro da Aldeia/RJ;3305208;0;220;3;4244;204,54461;3945,85146;SES;02/10/2021
120;17/05/2021;Brazil;RJ;São Sebastião do Alto/RJ;3305307;0;17;0;425;180,54376;4513,59388;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Tanguá/RJ;3305752;0;94;1;2714;269,35641;7776,94997;SES;02/10/2021
120;17/05/2021;Brazil;RJ;Teresópolis/RJ;3305802;1;698;6;23289;375,63233;12533,09655;SES;02/10/2021
